position,Company,location,weblink,Job ID
 Urgently looking for .NET Lead Consultant- MO , Amtex Systems Inc. ," St. Louis, MO, USA",https://www.dice.com/jobs/detail/urgently-looking-for-.net-lead-consultant%26%2345-mo-amtex-systems-inc.-st.-louis-mo/10124954/6419735?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D18%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=3dbfeeaf-365c-4c5d-bbcd-483c7237e09f,Position Id : 6341689
 .Net Lead , Xoriant Corporation ," Fort Worth, TX, USA",https://www.dice.com/jobs/detail/.net-lead-xoriant-corporation-fort-worth-tx-75201/xorca001/6190707?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D18%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=3dbfeeaf-365c-4c5d-bbcd-483c7237e09f,Position Id : NetLeadIrving
 .Net / Azure architect , Yochana IT Solutions ," Wayne, PA, USA",https://www.dice.com/jobs/detail/.net-%26%2347-azure-architect-yochana-it-solutions-wayne-pa-19080/10421780/OOJ%26%2332%26%2345%26%23329015%26%23459022?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D18%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=3dbfeeaf-365c-4c5d-bbcd-483c7237e09f,Position Id : 6265035
" Hyland Onbase Solution Admin with .Net exp || New Britain, CT (100% onsite, No Remote) ", TekisHub Consulting Services ," New Britain, CT, USA",https://www.dice.com/jobs/detail/hyland-onbase-solution-admin-with-.net-exp-%7C%7C-new-britain%2C-ct-%28100%25-onsite%2C-no-remote%29-tekishub-consulting-services-new-britain-ct-06050/10318041/2020%26%23453487?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D18%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=3dbfeeaf-365c-4c5d-bbcd-483c7237e09f,Position Id : JN112019445487-793
 Direct Client Opening - Sr. .Net Full Stack Consultant - Princeton NJ ," IRIS Software, Inc. "," Princeton, NJ, USA",https://www.dice.com/jobs/detail/direct-client-opening-%26%2345-sr.-.net-full-stack-consultant-%26%2345-princeton-nj-iris-software%2C-inc.-princeton-nj-08540/irissoft/6341689?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D18%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=3dbfeeaf-365c-4c5d-bbcd-483c7237e09f,Position Id : 2020-25893
 .Net Lead : 10+ years resume needed ," Marlabs, Inc "," Irving, TX, USA",https://www.dice.com/jobs/detail/.net-lead-%3A-10%2B-years-resume-needed-marlabs%2C-inc-irving-tx-75014/marlabnj/NetLeadIrving?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D18%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=3dbfeeaf-365c-4c5d-bbcd-483c7237e09f,Position Id : 6429989
 .NET Architect , Keylent ," Omaha, NE, USA",https://www.dice.com/jobs/detail/.net-architect-keylent-omaha-ne-68101/10423210A/6265035?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D18%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=3dbfeeaf-365c-4c5d-bbcd-483c7237e09f,Position Id : 6383530
 Mid / Senior Back-end Developer - .NET CORE , Hydrogen Group ," Austin, TX, USA",https://www.dice.com/jobs/detail/mid-%26%2347-senior-back%26%2345end-developer-%26%2345-.net-core-hydrogen-group-austin-tx-78701/10426005/JN112019445487%26%2345793?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D18%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=3dbfeeaf-365c-4c5d-bbcd-483c7237e09f,Position Id : JPC663-663
 Full Stack Developer (Java or dot net) , Themesoft Inc ," Wilmington, DE, USA",https://www.dice.com/jobs/detail/full-stack-developer-%28java-or-dot-net%29-themesoft-inc-wilmington-de-19801/10123197/2020%26%234525893?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D18%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=3dbfeeaf-365c-4c5d-bbcd-483c7237e09f,Position Id : 6408591
 SQL Developer with .Net development , Cyma Systems Inc ," New York, NY, USA",https://www.dice.com/jobs/detail/sql-developer-with-.net-development-cyma-systems-inc-nyc-ny-10001/RTL327349/6429989?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D18%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=3dbfeeaf-365c-4c5d-bbcd-483c7237e09f,Position Id : D9076RR
 DOT NET Architect with Azure Cognitive Developer ," Bitsoft International, Inc. "," Long Beach, CA, USA",https://www.dice.com/jobs/detail/dot-net-architect-with-azure-cognitive-developer-bitsoft-international%2C-inc.-long-beach-ca-90801/10111276/6383530?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D19%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=1e80986f-4507-4df2-88da-5296c8ddc3bc,Originally Posted : 4 months ago
" Lead Web Developer (.NET + CMS) Portland, OR ", Focus America Inc. ," Portland, OR, USA",https://www.dice.com/jobs/detail/lead-web-developer-%28.net-%2B-cms%29-portland%2C-or-focus-america-inc.-portland%2C-or-il/10262620/JPC663%26%2345663?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D19%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=1e80986f-4507-4df2-88da-5296c8ddc3bc,Originally Posted : 1 week ago
 Azure Developer with .Net , PeopleNTech ," West Bend, WI, USA",https://www.dice.com/jobs/detail/azure-developer-with-.net-peoplentech-west-bend-wi-53090/10302987/6408591?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D19%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=1e80986f-4507-4df2-88da-5296c8ddc3bc,Position Id : 6367764
" Sr. Developer [.Net Core, C#, .Net Framework] ", Tan Check Consolidated Inc. ," Round Rock, TX, USA",https://www.dice.com/jobs/detail/sr.-developer-%5B.net-core%2C-c%23%2C-.net-framework%5D-tan-check-consolidated-inc.-round-rock-tx-78664/tcci/D9076RR?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D19%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=1e80986f-4507-4df2-88da-5296c8ddc3bc,Position Id : A1119-0075
 Application Architect / Developer (.NET) , Kforce Technology Staffing ," New York, NY, USA",https://www.dice.com/jobs/detail/application-architect-%26%2347-developer-%28.net%29-kforce-technology-staffing-new-york-ny-10020/kforcecx/ITWQG1857734?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D19%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=1e80986f-4507-4df2-88da-5296c8ddc3bc,Position Id : 6427423
" Senior Software Engineer (.NET, MicroServices) "," GlobalLogic, Inc. "," Irving, TX, USA",https://www.dice.com/jobs/detail/senior-software-engineer-%28.net%2C-microservices%29-globallogic%2C-inc.-irving-tx-75014/RTL65472/6420549?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D19%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=1e80986f-4507-4df2-88da-5296c8ddc3bc,Position Id : 6365681
" Senior Programmer Analyst - .Net, C#,  MVC & Mobile App Dev "," Capricorn Systems, Inc. "," Cayce, SC, USA",https://www.dice.com/jobs/detail/senior-programmer-analyst-%26%2345-.net%2C-c%23%2C--mvc-%26-mobile-app-dev-capricorn-systems%2C-inc.-cayce-sc-29033/capricor/6367764?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D19%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=1e80986f-4507-4df2-88da-5296c8ddc3bc,Position Id : 6365682
" Applications Developer (.NET, C#, ASP.NET) "," Trigyn Technologies, Inc. "," Baltimore, MD, USA",https://www.dice.com/jobs/detail/applications-developer-%28.net%2C-c%23%2C-asp.net%29-trigyn-technologies%2C-inc.-baltimore-md-21201/trinj/A1119%26%23450075?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D19%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=1e80986f-4507-4df2-88da-5296c8ddc3bc,Position Id : 6432577
" Web Developer with JavaScript ,HTML, CSS ( C# or Java or .Net or Visual Basic) ", nDimensions Technologies Inc ," Southfield, MI, USA",https://www.dice.com/jobs/detail/web-developer-with-javascript-%2Chtml%2C-css-%28-c%23-or-java-or-.net-or-visual-basic%29-ndimensions-technologies-inc-southfield-mi-48033/10525864/6427423?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D19%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=1e80986f-4507-4df2-88da-5296c8ddc3bc,Position Id : 6309960
" Senior Software Engineer -  Big Data, .NET, REST API, MicroServices ", JLA ," Princeton, NJ, USA",https://www.dice.com/jobs/detail/senior-software-engineer-%26%2345--big-data%2C-.net%2C-rest-api%2C-microservices-jla-princeton-nj-08540/90796024/6365681?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D19%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=1e80986f-4507-4df2-88da-5296c8ddc3bc,Position Id : 6381711
" Sr. Big Data Software Engineer - Spark, .NET, Microservices ", JLA ," Princeton, NJ, USA",https://www.dice.com/jobs/detail/sr.-big-data-software-engineer-%26%2345-spark%2C-.net%2C-microservices-jla-princeton-nj-08540/90796024/6365682?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D19%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=1e80986f-4507-4df2-88da-5296c8ddc3bc,Position Id : 6417374
 .Net Technical Lead / Senior Software Engineer , SM Logics Inc ," Woodcliff Lake, NJ, USA",https://www.dice.com/jobs/detail/.net-technical-lead-%26%2347-senior-software-engineer-sm-logics-inc-woodcliff-lake-nj-07677/91102365/6432577?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D19%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=1e80986f-4507-4df2-88da-5296c8ddc3bc,Originally Posted : 4 days ago
" Senior Developer (C#, .Net, Web) ", Atyeti ," Raleigh, NC, USA",https://www.dice.com/jobs/detail/senior-developer-%28c%23%2C-.net%2C-web%29-atyeti-raleigh-nc-27601/10378739/6309960?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D19%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=1e80986f-4507-4df2-88da-5296c8ddc3bc,Position Id : 6421379
" Sr. Developer (C, C#, C++, .Net, Web) ", Atyeti ," Raleigh, NC, USA",https://www.dice.com/jobs/detail/sr.-developer-%28c%2C-c%23%2C-c%2B%2B%2C-.net%2C-web%29-atyeti-raleigh-nc-27601/10378739/6381711?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D19%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=1e80986f-4507-4df2-88da-5296c8ddc3bc,Position Id : 6425160
 .Net Single-Page Application Developer , Kaizen Technologies ," Charlotte, NC, USA",https://www.dice.com/jobs/detail/.net-single%26%2345page-application-developer-kaizen-technologies-charlotte-nc-28201/10117326/6417374?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D19%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=1e80986f-4507-4df2-88da-5296c8ddc3bc,Position Id : 6431814
 Software Engineer (.Net) , Beacon Hill Technologies ," Boca Raton, FL, USA",https://www.dice.com/jobs/detail/software-engineer-%28.net%29-beacon-hill-technologies-boca-raton-fl-33427/10424588/T123456TKD%26%2345312?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D19%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=1e80986f-4507-4df2-88da-5296c8ddc3bc,Position Id : 2019-24891
 Java Script Developer with Java or Visual Basic or .Net , nDimensions Technologies Inc ," Southfield, MI, USA",https://www.dice.com/jobs/detail/java-script-developer-with-java-or-visual-basic-or-.net-ndimensions-technologies-inc-southfield-mi-48033/10525864/6421379?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D19%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=1e80986f-4507-4df2-88da-5296c8ddc3bc,Position Id : JPC3382-3382
 Sr. NET Developer ," Gangboard, LLC "," Redmond, WA, USA",https://www.dice.com/jobs/detail/sr.-net-developer-gangboard%2C-llc-redmond-wa-98052/91109399/6425160?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D19%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=1e80986f-4507-4df2-88da-5296c8ddc3bc,Position Id : 2020-497
 .Net , Sumeru ," Milford, CT, USA",https://www.dice.com/jobs/detail/.net-sumeru-milford-ct-06460/10335006/6431814?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D19%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=1e80986f-4507-4df2-88da-5296c8ddc3bc,Position Id : 6432251
 .NET Lead/Architect , Themesoft Inc ," Columbia, MD, USA",https://www.dice.com/jobs/detail/.net-lead%26%2347architect-themesoft-inc-columbia-md-21044/10123197/2019%26%234524891?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D19%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=1e80986f-4507-4df2-88da-5296c8ddc3bc,Position Id : 6432735
" Urgent Job for Back End .NET Architect at Chicago, IL ", Vastika Inc. ," Chicago, IL, USA",https://www.dice.com/jobs/detail/urgent-job-for-back-end-.net-architect-at-chicago%2C-il-vastika-inc.-chicago-il-60601/10305143/JPC3382%26%23453382?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D20%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=fd796c6f-1c03-420a-90ce-d78e43e3ba20,Position Id : 6432535
 .Net Lead with AWS ," Nueva Solutions, Inc. "," Chicago, IL, USA",https://www.dice.com/jobs/detail/.net-lead-with-aws-nueva-solutions%2C-inc.-chicago-il-60601/10359170/2020%26%2345497?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D20%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=fd796c6f-1c03-420a-90ce-d78e43e3ba20,Position Id : 2019-4054
 Full Stack .Net with Azure , InfoTech Spectrum Inc ," San Ramon, CA, USA",https://www.dice.com/jobs/detail/full-stack-.net-with-azure-infotech-spectrum-inc-san-ramon-ca-94582/10120349/6432251?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D20%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=fd796c6f-1c03-420a-90ce-d78e43e3ba20,Position Id : 171IT_0220_21
 .Net Lead & .Net Azure Solution Architect , Sagacitysearch LLC ," Dallas, TX, USA",https://www.dice.com/jobs/detail/.net-lead-%26-.net-azure-solution-architect-sagacitysearch-llc-dallas-tx-75201/91095130/6432735?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D20%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=fd796c6f-1c03-420a-90ce-d78e43e3ba20,Position Id : 6428194
 .Net Architect , Emergere Technologies ," Houston, TX, USA",https://www.dice.com/jobs/detail/.net-architect-emergere-technologies-houston-tx-77001/91099596/6432535?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D20%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=fd796c6f-1c03-420a-90ce-d78e43e3ba20,Position Id : 6402395
 Interviews are available at 2 PM and 6 PM CST for .Net Lead Please reply , Noralogic Inc ," St. Louis, MO, USA",https://www.dice.com/jobs/detail/interviews-are-available-at-2-pm-and-6-pm-cst-for-.net-lead-please-reply-noralogic-inc-st.-louis-mo-63101/90970037/2019%26%23454054?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D20%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=fd796c6f-1c03-420a-90ce-d78e43e3ba20,Position Id : 6429375
 .Net Angular Lead ," iTech US, Inc. "," Lake Forest, CA, USA",https://www.dice.com/jobs/detail/.net-angular-lead-itech-us%2C-inc.-lake-forest-ca-92630/10115897/171IT_0220_21?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D20%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=fd796c6f-1c03-420a-90ce-d78e43e3ba20,Position Id : 6423028
 .Net Architect , Empower Professionals ," Atlanta, GA, USA",https://www.dice.com/jobs/detail/.net-architect-empower-professionals-atlanta-ga-30301/10120856/6428194?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D20%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=fd796c6f-1c03-420a-90ce-d78e43e3ba20,Position Id : OOJ - 3481-2482
 .NET Architect , Federal Soft Systems Inc. ," Bedminster, NJ, USA",https://www.dice.com/jobs/detail/.net-architect-federal-soft-systems-inc.-bedminster-nj-07921/91091784/6402395?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D20%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=fd796c6f-1c03-420a-90ce-d78e43e3ba20,Position Id : 2020-5549
 .Net Lead , Elite Innovative Solutions Inc. ," Florham Park, NJ, USA",https://www.dice.com/jobs/detail/.net-lead-elite-innovative-solutions-inc.-florham-park-nj-07932/10299496/6429375?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D20%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=fd796c6f-1c03-420a-90ce-d78e43e3ba20,Position Id : HANSFDCCT
